Mac,US,EqHex,Node,Amp,Cab,Lat,Long
008ef219d75c,37.6,080118000033ffeeffd90030005fffcbff8b006900ceff69fed9013d02a7fcc47fd30000fe300339011aff5cff6b0076005900d1fe5400c200e0fff3ff98002d00a2ffc100270020002fffeb002600060082001e003a0001fffdffec004c003900200028,A1M/1-1A1B,A1MDC,A1MDC03,55.9788975,-3.1855307
008ef219d75c,31,08011800000fffeeffbe0024005affcdff67007600d6ff57fe7a01310326fd3b7fd10000fe2700ee025cfe7cff83021e00e30040fea00182007fff8bffa90052003c0006000e00190016fff70020fffaffdefff100000009000100110034fff90028fffa,A1M/1-1A1B,A1MDC,A1MDC03,55.9788975,-3.1855307
08bd4324f1c8,24.4,08011800000000000000fffd00030005fff9fffe00110002ffe5fff2004e001107effffd00a0ff6b0055001dfff7000a0015000efffefff4ffff000afffdfff70007fffc0004fffc0000fffd0006ffff00010000000000010000fffc0001000000050000,A1M/1-1A1B,A1MDB,A1MDB01,55.9750676,-3.1818147
08bd4324f1c8,37.6,0801180000010000000000010001fffdfffd00040001fff9fffe000afffeffe807ff0000fffdffe9fffe00050004fff8fffffffefffe00030002fffefffafffcffff000300000001fffcffff00000000000000010001ffff000000010001000000000000,A1M/1-1A1B,A1MDB,A1MDB01,55.9750676,-3.1818147
200cc855a7dc,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9757149,-3.1833129
200cc855a7dc,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9757149,-3.1833129
200cc8563044,37.6,0801180000000000000100000000fffe000000020000fffd00000005fffcfff007fe0000000b001bfffaffff000d00020011ffc800060002fffe00000003fffefffc0004fffa00040000ffffffff000000000000000100010000ffffffff000100000000,A1M/1-1A1B,A1MBB,A1MBB01,55.97720160000001,-3.1910835
200cc8563044,24.4,080118000002fffd000400060004fff7fffa000f0007ffe4fff1002a0032ffb307ddfff900cb00eaffbcffc3002afffe006800630011001ffff5fff1000700050000fffd00000000ffffffffffff000100030003ffff000200020003fffeffff00000000,A1M/1-1A1B,A1MBB,A1MBB01,55.97720160000001,-3.1910835
200cc858620c,31,08011800ffff00020002fffeffff0006fffffff70001000e0000ffecfff9002a07fd0000ffefffe9fff9002d0003fffa0035ffe2fffdfff8ffff00060001fffb000000030000fffdffff000300030000fffeffff000100010000ffff000000010000ffff,A1M/1-1A1B,A1MBE,A1MBE05,55.9773483,-3.1868454
200cc858620c,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBE,A1MBE05,55.9773483,-3.1868454
200cc85e9670,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
200cc85e9670,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
200cc8928acc,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD16,55.97813470000001,-3.1854272
200cc8928acc,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD16,55.97813470000001,-3.1854272
200cc894e578,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
200cc894e578,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
200cc8955958,37.6,08011800ffff000000000000ffff00000000fffefffe00030002fffcfffa000507ff00000003ffeafff900060004ffff0004fff60000fffd0000000200000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBF,A1MBF06,55.9789786,-3.1938827
200cc8955958,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBF,A1MBF06,55.9789786,-3.1938827
20e52abef570,37.6,080118000008fffbffdffffb00370006ffad0002006d000dff42fff40125ffc07fca0000fcd0ff6bff2c0092fedeff59006ff9fdff84004a00720035ffd80007ff8f00a4ff8d0072003affe1fff20014000d002500350003fffaffe00035002b0012001d,A1M/1-1A1B,A1MBB,A1MBB04,55.9766738,-3.1904838
20e52abef570,24.4,080118000042ffb4ffb1008d0077ff0cff7001a1009dfd6aff7c044c0042f8447e3500000a9b0c3602f3fa55005904920483022e00be0352fffefe8a00550125ffe0ff7e00260055ffcfffb1004d002affdf00140036fffcffe1000d0000000100200015,A1M/1-1A1B,A1MBB,A1MBB04,55.9766738,-3.1904838
20e52acf2010,31,08011800001dfffaffd8002b0062ffc7ff75007000caff58feba013f02c1fd547fbf0000fbe9043b012bfe54006501b00016ffbffedc00e10063ffc0ffb90048000a003ffffe00240026fffe0028000effe7fff30010001b001d002f0037000d00230000,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
20e52acf2010,37.6,080118000021ffeeffe0002e0057ffc5ff91007000b3ff61fed701480285fcdd7fd60000fdc20076019ffe45008502b70052ff58ff9a00c20061fff1ffcd00410047ffa40022002c001effe30032000200760028003b0003ffe4ffe2003f003a0028002d,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
20e52ad71e60,37.6,08011800001f0024ffce0000005a003bff8afffe00b20055ff05ffbd020200817fba0000fda2fd5101580085fed9ff510136f97fff62ff470116ffa90015000c0014000effe50038003cfffffff9fffe001c0029002f000c000fffd30062003f00210027,A1M/1-1A1B,A1MBG,A1MBG08,55.9787285,-3.1918718
20e52ad71e60,31,08011800003f0019ffc1ffce00800094ff52ff4901240154fe3cfd9f03e3049c7f1200000415f99f04ec013ffe57fd300944feb3006dfe9c00fc0101ff73ff6d0065007e0016ffcf002800500046fff80026001400170027fff000360027003e0015001a,A1M/1-1A1B,A1MBG,A1MBG08,55.9787285,-3.1918718
20e52ad782c4,24.4,0801180000190008ffdc002d0046ffedff9d0039007bffbeff2e009b019fff6c7fdd0000ff7b04940189fde0ff9d009b003dffaf0062007d0061001dffdc0035002a0001fffc0016001d002600070002000bfff5001b001bffd10018002c0015001d0003,A1M/1-1A1B,A1MDF,A1MDF08,55.97813470000001,-3.1854272
20e52ad782c4,31,080118000027ffe9ffc8001e004effbdff920063009fff54feee01410251fd317fdb0000feb802f7025cff05ff7b00d40062ffe3ff71ffd70065ff54ffe4003efffa003100020029001f00080030000bffde0000fffa000b000700360029001b00360018,A1M/1-1A1B,A1MDF,A1MDF08,55.97813470000001,-3.1854272
2cb05d0731dc,37.6,08011800001b0011ffebfff600560023ffb3ffc00092005dff31ff3d0139011f7fac0000fd12039501c602fafea4fe2e00e8f9f5ffb9fedb0102ffb3ffe3ffe1fffe003effbf00300022fff0ffe8fff800290043003200090002ffde003a00460021001a,A1M/1-1A1B,A1MBG,A1MBG08,55.9787285,-3.1918718
2cb05d0731dc,24.4,08011800004fffddff9b0091008dff3dff72019d00b5fd9cff41042100adf8837e0c00000df10a05050efb6700dc041a050502b400d103e30056fefa002d0130fff8ff51fff90095ffb8ffcd00200039fffe004600390018ffff00090003002f00160004,A1M/1-1A1B,A1MBG,A1MBG08,55.9787285,-3.1918718
2cb05d113ba4,37.6,080118000002000cfff40001002a0015ffc6ffe70054003dff7dffa000bc003a7fc60000fd3aff4100ee0114ffeefe9e0118f9bf00e1014500300030000eff92ff7e0085fff10064003b0010fffeffe7001e005a003effee0000ffeb002b0035002a001f,A1M/1-1A1B,A1MBB,A1MBB14,55.9769324,-3.1922202
2cb05d113ba4,24.4,080118000042ffbeff9c0070009fff20ff3d017600e8fd84fecd045401b2f7c07e0e00000a6b0ccb0439fc4fffaf0431062a031200240415ffc0fe3cffed00eaffb7ff4300160084ffa9ff9f003d0033ffdcfffc00350016ffe00014002e000a00160003,A1M/1-1A1B,A1MBB,A1MBB14,55.9769324,-3.1922202
2cb05d1a1d84,37.6,080118000011ffefffda001a003fffb4ff9700790087ff3fff16015f017cfc8e7fd00000fca30220021bff24ff3a0167ffa70002fe6300e800d6ffbaff9400420092ffb1001b0033001dffd6001d00110072001600320001ffeaffed003c002a0025002c,A1M/1-1A1B,A1MDD,A1MDD04,55.9784663,-3.1855175
2cb05d1a1d84,31,08011800001effefffd700310046ffb1ff9e008d007aff1fff2501790185fcd67fc30000fefb05790178fe64ff8601c1ff9e0019feeb01940051ff9effd1005c00270010000c002d0022000a002b000effdd0010fff200100002002d0024fffb0022000b,A1M/1-1A1B,A1MDD,A1MDD04,55.9784663,-3.1855175
4c60de0f892c,31,08011800001c0006ffc200140073ffe3ff4f003a0113ffb7fe25009a041cfeb57fcd0000fe0901ad02defe53fe3e010400d1ff69ffd300300033ff7e008000b600a10107ff80ffb1004a002ffff3fff700110027ffedfff2001000300053001f001c0009,A1M/1-1A1B,A1MDB,A1MDB15,55.97569319999999,-3.1842829
4c60de0f892c,37.6,08011800001c0000ffb400130082ffe2ff33003f0143ffa1fdc900be0515fe027f8a0000f7eb015101aefee4ff3b003d00b1ff36ff83004e00d3ffc3feb400aefed300ef0038fff4fff7000b0032000c003700440049fff5ffc90024005a0019003f0032,A1M/1-1A1B,A1MDB,A1MDB15,55.97569319999999,-3.1842829
4c60de212ba4,24.4,08011800003fffc4ffa60080006bff1cff55015200a7fdcffeec03ca0162f9007e58000008130d430401fcf1001b034605a70331012404620012fe8200610182ff8aff74002500a3ffd500130029001afff10015001cfff6fff100100019fff700160005,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
4c60de212ba4,31,0801180000500026ffb2ffaf00a30067ff43ff44013a0150fdcefd8604d905287edb000003bef71603fd0029fd14fc40094cfef100f9fe7d007a00aa0027fefc004c0064004cff89003bffd90020ffe4000ffff30000001000060005003c0019002f0006,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
506a03043fa0,24.4,0801180000000000000000010001fffefffa0004000dfff7ffea0011002effe107f70000003b0093000d0000ffed0019002e000cfff700160001fff8fffe00060005fffdfffe00000000fffeffff00020000000000010001000000000001000200000001,A1M/1-1A1B,A1MBB,A1MBB04,55.9768734,-3.190619
506a03043fa0,31,08011800ffff00000003fffffffe00010001fffefffd00020004fffdfffa000907fe0000fffeffdd000200090004fff70023fff4fffffffd000300020000fffe0001fffd0004ffff00000001000000000000000000000000000100000002000000000000,A1M/1-1A1B,A1MBB,A1MBB04,55.9768734,-3.190619
506a0305206c,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB10,55.9756592,-3.1829483
506a0305206c,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB10,55.9756592,-3.1829483
506a0305d654,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
506a0305d654,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC03,55.9789061,-3.1846335
506a030b18f0,31,08011800000000000000000000010001fffffffe00030003fffbfff9000b000e07ff0000000cfff80012000dfffbfffa0018fffafffffffc00010003fffffffe0002000000000000000100000000ffff0000000000000000000000000000000000000001,A1M/1-1A1B,A1MBE,A1MBE02,55.9773483,-3.1868454
506a030b18f0,24.4,0801180000020000000100010005fffefff90006000afff7ffee00120028ffdd07fb0000003200540021ffecfff400200024000efff90015000bfff7fffc00080001fffaffff0003fffffffe0001ffff00000000000000000001ffff0000000200000001,A1M/1-1A1B,A1MBE,A1MBE02,55.9773483,-3.1868454
506a030b1de4,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD12,55.97813470000001,-3.1854272
506a030b1de4,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDD,A1MDD12,55.97813470000001,-3.1854272
506a03434370,31,08011800000000000001fffeffff00040002fffafffe000c0000fff0fffb001f07fd0000fff8ffe0fff0002a0003fff40040fff00002fff5fffe00080000fffc0000fffe0005fffc00000000000200020000fffeffff00000000ffff0003000000000000,A1M/1-1A1B,A1MBB,A1MBB06,55.97771359999999,-3.1899777
506a03434370,24.4,080118000002fffdfffeffff0006fffcfff7000c000fffe9ffe700280035ffae07f10001003900a50024ffc4000900360039001b00000025fffcffe9000a000efffcfff600010004000000010003000300030000000100010001fffe0001000100010001,A1M/1-1A1B,A1MBB,A1MBB06,55.97771359999999,-3.1899777
506a03458acc,24.4,0801180000000001000000000002fffffffc0001000bfffafff0000d0023ffeb07f9000000190089ffeffff4fff5000000340011fffc00210002fffafffb00020001fffb0000000300000001000100000000000100010001ffff00000003000000000000,A1M/1-1A1B,A1MBJ,A1MBJ03,55.9783379,-3.1893383
506a03458acc,31,08011800000000000001000000010001fffdfffc00050006fff7fff60012001707fe00000010ffe9000f0007fff7ffec002dfffe0007fff800020005ffffffff000200030000fffd00000000000000000000ffff0000000000000000000100000000ffff,A1M/1-1A1B,A1MBJ,A1MBJ03,55.9783379,-3.1893383
803773007808,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,NULL,NULL,NULL,NULL,NULL
803773007808,24.4,0801180000010000ffff00040006fff9fff4000c000cffeaffec002d002dffad07f20001002f009e0016ffc300190033002b0018ffff00210000fff1000f00090001fffd00030001fffcfffd0002000200010000ffffffff00020001000000000002ffff,NULL,NULL,NULL,NULL,NULL
803773464804,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,NULL,NULL,NULL,NULL,NULL
803773464804,31,08011800ffff000000020000ffff00010001fffdfffe00030004fffbfffb000d07fd0000fffdffbbfff400090007fff5002affec0000fff800030003fffeffff0001000100010000000200010002ffff0000000000000000ffff00000000000000010000,NULL,NULL,NULL,NULL,NULL
9cd36d43c4b4,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MBB,A1MBB14,55.9766546,-3.1916958
9cd36d43c4b4,24.4,080118000001ffff000000020004fffbfff7000a000dfff1ffed001c0024ffc707f7000000420076001bffeffff5002300300013fffd00200000fff4ffff00040000fffd00000001ffffffff000200010000000000030001fffe00000001000100010001,A1M/1-1A1B,A1MBB,A1MBB14,55.9766546,-3.1916958
9cd36d4630e8,31,08011800000000030002ffff000100050000fff400010014ffffffe1fff6003907fb0000fff0ffc1fff20020fff9ffe90050fff00009fff0fffb000a0000fffe000600060002fffd0000ffff0001fffeffffffff0003fffffffffffdfffffffefffeffff,A1M/1-1A1B,A1MBJ,A1MBJ03,55.9783379,-3.1893383
9cd36d4630e8,37.6,080118000000000100010000000000000002fffffffd00010005fffefff5000307ff0000000cfff2ffecffff0000ffff0009ffe50003fffb00000002000200000000000000000000000000000000ffff00000001000000000000ffffffff000100000001,A1M/1-1A1B,A1MBJ,A1MBJ03,55.9783379,-3.1893383
9cd36d90acfc,24.4,0801180000000001fffb00070006fffdfff800080017fff1ffe20020004bffbe07ed0003004800c1ffecffb8002000130047003400110026fffafff10004000afffbfffe000400080003000300000001fffe00020004fffd0000fffcfffd000400010002,A1M/1-1A1B,A1MBH,A1MBH05,55.97811009999999,-3.1884819
9cd36dd7103c,24.4,080118000015000fffdf00200034ffecffb400410087ffb5ff2c00a101baff7a7fdf0000feda049700bbff0ffef4013effeeff29ff5d00630050ffe7fff1003dfffdfff9fffb0017fff70012fffd0007fffbfffa001f0022ffd8000e00210015000bfff8,A1M/1-1A1B,A1MDD,A1MDD12,55.97813470000001,-3.1854272
9cd36dd7103c,37.6,0801180000110006ffdf003f003effe1ff92007e0094ff6afee701450229fd117fdb0000fcd2007d00b5ff5afeae023e0000ff7fffe200a3002effdaffd2004f001fffc0002500440003ffd1001000050065001f003fffe9ffe4ffee0036003100160026,A1M/1-1A1B,A1MDD,A1MDD12,55.97813470000001,-3.1854272
9cd36ddb98f4,31,080118000020ffecffd600110064ffc4ff87005c00ceff6efea9010902fbfd997fd00000fd9a038701fafe26ff940084004f0028feb70060003f0039ffc50022ffe100590005000c0027001a0026ffe5ffe700050003000d00030023003d00040030fff2,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
9cd36ddb98f4,37.6,080118000015fff2ffda0021003cffd2ff9400640095ff53fefa012f020bfd117fe10000ff2f01cd00b0ffb8febd02630032ff80002300d80080ffccff9e00450025ffc20015003c000cffc600140006008d00250043fff6ffe2ffed003d0045002a0026,A1M/1-1A1B,A1MDD,A1MDD13,55.97813470000001,-3.1854272
9cd36ddea02c,31,08011800000affdbffd500500027ff9dffb900c90052fee4ff8302040077fb907f8b0000fb8500dbfdc3fc1efa03fd60fee400f9fffb000affee0007fffdfffb00c5014aff71000c002b00e30033ffcaffde0024ffe5ffe500140033003f0008000dffff,A1M/1-1A1B,A1MDB,A1MDB03,55.9749069,-3.182985200000001
9cd36ddea02c,37.6,080118000033ffc7ffc1007e0083ff2eff90016900b7fdbbff550424ffaef68b7f240000ff58fe49037efbcb0796ff14ff70fedbffda00f2004eff7afe2afed0ff3800a50052002afef6ff97002d00320027002d004dfffaffb3002800550016003b001f,A1M/1-1A1B,A1MDB,A1MDB03,55.9749069,-3.182985200000001
9cd36de35000,24.4,0801180000150005ffde0018001ffff1ffc3fffb0044fff6ffa30018008900867ff70000ff7701f3fff2ff34ffd80036fff1000fff9a004effec0043ff9bff7b00abff2e0039000e00a2ffa3ffff0049002f000a002f0015ffebffee000d0015000effec,A1M/1-1A1B,A1MDB,A1MDB06,55.9746915,-3.1835851
9cd36de35000,37.6,080118000018000bfff4002a0026fff3ffd5003f0051ff9bff9100be00cffe2c7feb0000fe8500240118ff6cff60006b002dff8dff2c00ca002affdcfe43fe6cff07013100640012ff20ff95003c000c003f002f0049fff0ffcf00340039001d0034001a,A1M/1-1A1B,A1MDB,A1MDB06,55.9746915,-3.1835851
9cd36de74150,31,08011800002cfff6ffcf00400050ffc1ff91008d009cff3dfee8018d0234fccb7fc70000fbbb02ca00bffebd000301cfffd70066feb401720031ffb9ff78003300310009001900200011000d0014fff9ffe40007fffa001300150034002900160022fffc,A1M/1-1A1B,A1MDC,A1MDC02,55.9789061,-3.1846335
9cd36de74150,37.6,080118000016ffdfffdc00300043ffb0ffae00840075ff2eff3a017e0194fc2f7fde0000ffd900cd00b1feedffa8016600270177fe26011100baff99ffedffda0064ffc4003600240003ffe10025000e0066002c00310003fff1ffe6002b0042001c0028,A1M/1-1A1B,A1MDC,A1MDC02,55.9789061,-3.1846335
a021b72e4278,24.4,080118000007fff3000200180018fff0fff6003c000affa7fff70074ffd6ffa67fd5000003d904a0ff24ff5ffe66ffe5ff6bffe5feccffe30039fff7ffef0011001d00200003001b001afffe00140010000cfffa001b000cffdcfffb0023001c000ffffc,A1M/1-1A1B,A1MDD,A1MDD08,55.9784663,-3.1855175
a021b72e4278,37.6,080118000012ffecfff600330033ffb5ffe5008f002bff3dffd70176002ffc9f7fdf0000ffcf010e0131ffa6004503a00020ff90ffab00b80068ffe8ffe0003d0050ffac0034001c0006fff10031fffc008000230039fffdffebffdd0029004400240017,A1M/1-1A1B,A1MDD,A1MDD08,55.9784663,-3.1855175
a021b73e2454,37.6,08011800000dfffdffdcffe10031000cffb9fffe008a0014ff30ffe00176ffdb7fd20000fda5fe3f012b0060fe26ff4900f3fb1dff3d012a01290011fffe0021ffe3ffd3ffd8004e0012ffe4ffe600180012001d004cfff7ffe2ffef0030003b0026000d,A1M/1-1A1B,A1MBF,A1MBF09,55.9793354,-3.194772
a021b73e2454,31,0801180000210016ffccffaa004e007dff9cff30008b0158ff36fdc0019c047f7f03000005d1f831030dffdefe2cfcd409a0fde70140fed200410019ff25ff1e00530093002effe6002d0041001dffe4fffafff2fff1000affff00300021fffe0013ffed,A1M/1-1A1B,A1MBF,A1MBF09,55.9793354,-3.194772
a021b7413740,37.6,08011800002cfff4ffc5001b0080ffd2ff470056011cff56fe2001310437fccf7fc30000fdad00c702b4fec5000b02ab00beff3fff6d00ae0092ffc4ffc600320063ff96002500230024ffc30030ffee0070000e004cfff3fff4ffe0004a00280024002e,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
a021b7413740,24.4,080118000010fff0ffbb00040061ffe2ff500032010bffbbfe1e00730404ff847fb60000fc5703ce02e5fe34fd5afed40083ffdefe4cffd60097ffe1ffa400090040001effe60006001dfffaffe8ffe10017ffdb0024000dffecfff7002e00070011ffe9,A1M/1-1A1B,A1MDD,A1MDD09,55.9784663,-3.1855175
c005c213e823,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDF,A1MDF08,55.97813470000001,-3.1854272
c005c213e823,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDF,A1MDF08,55.97813470000001,-3.1854272
c005c22e9ddb,31,08011800ffff0002fffefffcfffe00080003fff3fffc0013000dffdfffe1003a07fa0000ffdfffb1fff000240008fff0003fffdcfffdfff1fffe00080001fffb000000010002fffe000000020002ffffffff00000000ffff000100000002ffff0001ffff,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c005c22e9ddb,24.4,080118000007fffffffd00060007fff2fff3000e0014ffe9ffe2002a004cffba07e7ffff007e00caffd0ffc5002a0015005f004d000c0026fffdfff3000c0006fffcfffa000300010000000200000000fffe0001fffb00010006fffe0002000500030001,A1M/1-1A1B,A1MBG,A1MBG06,55.9786489,-3.1926706
c005c22f584b,24.4,080118000000fffcffff00020006fff7fff9000d0013ffecffdc0024005cffbf07e40003007a00d8ffd0ffbe0020fffb006b0060001d002bfff3ffee0006000cfff900000004fffffffc0008fffd0003ffff0003fffffffd00040004fffefffeffff0001,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
c005c22f584b,31,08011800000000010001fffdfffe00080003fff3fffc00100008ffdfffe4003907fb0000ffe1ffd2fff1001d0000ffec0040ffe70006fff6ffff000a0003fff7000000020000fffe0000fffc0001000000010000ffff0001000200020000fffd00000001,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
c005c234c2c3,31,08011800ffff000000020000000000010000fffdffff00060001fff80001001307fe0000fff4001600080015fffcffee0028fffa0007fffd000000050003fffc000100010002fffd0002ffff0001ffff0000fffe00000000000000000002000100000000,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
c005c234c2c3,24.4,080118000002fffe000100000005fffffffb0004000efff7ffe900100038ffe507f50000003d00a100200002fff2000f00370014fffb001d0005fffafffe000c0002fffcffff000100000001fffe000100030001fffe000000020001ffffffff0001fffe,A1M/1-1A1B,A1MBD,A1MBD08,55.9784115,-3.1865414
c0ffd4413780,31,08011800000000000000000000010000fffefffe00020002fffbfffb0008000a07ff00000009fff200060004fffcfffa0011fffe0002fffd000100010000fffe000100000001ffff00000000000000000000000000000000000000000001000000000000,A1M/1-1A1B,A1MBB,A1MBB06,55.9777062,-3.190082
c0ffd4413780,24.4,0801180000010000fffe00000004fffdfff70007000afff2ffeb001a0028ffca07f900000035005c0028ffe8fffe0021002a0012fffd00180000fff2000000090002fffa00000001fffffffd00020005ffff000000020003fffe00010001000100010000,A1M/1-1A1B,A1MBB,A1MBB06,55.9777062,-3.190082
c0ffd443ee5c,31,08011800000000000001000000010001fffdfffd00020004fffbfff8000c001207fe0000000cffe900120005fffafff30024fffa0003fffc000200040000fffc00000001000000000000ffff000000000000000000000000000000000000000100000000,A1M/1-1A1B,A1MBD,A1MBD07,55.9784115,-3.1865414
c0ffd443ee5c,24.4,0801180000000000000100010003fffffffb0005000dfff7ffee000f0029ffe607f90000001b007f00090004fff9000800300013fffa00180003fffbffff00080001ffff00000002000200020001000100010000000200010001ffff0001ffff00000000,A1M/1-1A1B,A1MBD,A1MBD07,55.9784115,-3.1865414
c0ffd44573fc,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.9788975,-3.1855307
c0ffd44573fc,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.9788975,-3.1855307
c40415fcb4b8,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9756995,-3.183574
c40415fcb4b8,31,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDB,A1MDB12,55.9756995,-3.183574
e4f4c68cc8b4,24.4,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.9788975,-3.1855307
e4f4c68cc8b4,37.6,080118000000000000000000000000000000000000000000000000000000000007ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,A1M/1-1A1B,A1MDC,A1MDC04,55.9788975,-3.1855307
e4f4c6cca6b8,37.6,08011800000000000000ffffffff00010000fffd000000030000fffbffff000807ff00000002ffddfffa000b0004fffa0004fff00000fffc000000020000fffdfffe000300000000000000000000000000000000000000000000ffff0000000100010000,A1M/1-1A1B,A1MBC,A1MBC03,55.9773753,-3.1886279
e4f4c6cca6b8,31,08011800ffff000000020000000000020000fffc00000005fffefff80002001307fe0000000affdc000e000b0002fff40026fff60000fffb000300030000fffd0001fffe00020000000000000001ffff0000000000000000000000000000000000000000,A1M/1-1A1B,A1MBC,A1MBC03,55.9773753,-3.1886279
